date,institut,subject,link
2019-02-20,HARRIS INTERACTIVE,Entreprise tu as beau parler… Je ne te crois plus !, https://harris-interactive.fr/opinion_polls/entreprise-tu-as-beau-parler-je-ne-te-crois-plus/
2019-02-20,IFOP,Les Français et le Pacte Climat européen,https://www.ifop.com/article/les-francais-et-le-pacte-climat-europeen
2019-02-20,IFOP,Les Français et le mouvement des Gilets jaunes,https://www.ifop.com/article/les-francais-et-le-mouvement-des-gilets-jaunes
2019-02-20,IFOP,L’adhésion des électeurs de gauche à une votation avant les élections européennes,https://www.ifop.com/article/ladhesion-des-electeurs-de-gauche-a-une-votation-avant-les-elections-europeennes
2019-02-20,IFOP,« Gilets jaunes » – Note n°2 : Les « gilets jaunes » : Sociologie d’un mouvement hors norme,https://www.ifop.com/article/gilets-jaunes-note-n2-les-gilets-jaunes-sociologie-dun-mouvement-hors-norme
2019-02-20,ELABE,"Grand Débat : pouvoir d’achat, justice fiscale et réduction du nombre de parlementaires en tête des priorités",https://elabe.fr/grand-debat-national/
2019-02-19,BVA,"Les Français, le décrochage scolaire et l'autorité à l'école - Sondage BVA pour M6",https://www.bva-xsight.com/sondages/francais-decrochage-scolaire-lautorite-a-lecole-sondage-bva-m6/
2019-02-19,IFOP,E-Réputation des entreprises,https://www.ifop.com/article/e-reputation-des-entreprises
2019-02-19,ELABE,Baromètre des Territoires 2019 : la France en morceaux,https://elabe.fr/barometre-territoires-france-morceaux/
2019-02-19,HARRIS INTERACTIVE,"Think local, Act local!", https://harris-interactive.fr/opinion_polls/think-local-act-local/
2019-02-19,IFOP,« Gilets jaunes » – Note°1 : La mobilisation contre les 80 km/h : un signe avant-coureur du mouvement des « gilets jaunes »,https://www.ifop.com/article/gilets-jaunes-note-1-la-mobilisation-contre-les-80-km-h-un-signe-avant-coureur-du-mouvement-des-gilets-jaunes
2019-02-18,IFOP,Les indices de popularité – Février 2019,https://www.ifop.com/article/les-indices-de-popularite-fevrier-2019
2019-02-18,IFOP,Les Français et le rôle perçu de la Russie dans la crise des Gilets Jaunes,https://www.ifop.com/article/les-francais-et-le-role-percu-de-la-russie-dans-la-crise-des-gilets-jaunes
2019-02-16,ODOXA,"Apprécié de 65% des Français, l’OL gagne 7 points de popularité en deux ans",https://www.odoxa.fr/sondage/apprecie-de-65-francais-lol-gagne-7-points-de-popularite-deux-ans/
2019-02-15,HARRIS INTERACTIVE,L’image de la Russie et des Russes auprès des Français, https://harris-interactive.fr/opinion_polls/limage-de-la-russie-et-des-russes-aupres-des-francais/
2019-02-15,IFOP,Les Français et l’incontinence urinaire,https://www.ifop.com/article/les-francais-et-lincontinence-urinaire
2019-02-15,IFOP,Les Français et l’expérience du harcèlement en ligne,https://www.ifop.com/article/les-francais-et-lexperience-du-harcelement-en-ligne
2019-02-15,IFOP,Où en est la vie sexuelle des femmes en 2019 ?,https://www.ifop.com/article/ou-en-est-la-vie-sexuelle-des-femmes-en-2019
2019-02-15,IFOP,Le tableau de bord des personnalités – Février 2019,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-fevrier-2019
2019-02-15,IFOP,Balises d’opinion #57 – Le regard des Français sur les grandes mesures du gouvernement,https://www.ifop.com/article/balises-dopinion-57-le-regard-des-francais-sur-les-grandes-mesures-du-gouvernement
2019-02-14,IFOP,« #tasjoui? » : Enquête sur le « Gap orgasm » entre hommes et femmes,https://www.ifop.com/article/tasjoui-enquete-sur-le-gap-orgasm-entre-hommes-et-femmes
2019-02-14,IFOP,Les perceptions et attentes des salariés français mises en perspective avec des éclairages internationaux,https://www.ifop.com/article/les-perceptions-et-attentes-des-salaries-francais-mises-en-perspective-avec-des-eclairages-internationaux
2019-02-14,ODOXA,"Les Français jugent que le président est trop présent dans les médias, mais cela lui rapporte un maximum en termes d’image",https://www.odoxa.fr/sondage/francais-jugent-president-present-medias-lui-rapporte-maximum-termes-dimage/
2019-02-14,HARRIS INTERACTIVE,"La Grande Explication, dix Français face à Édouard Philippe", https://harris-interactive.fr/opinion_polls/la-grande-explication-dix-francais-face-a-edouard-philippe/
2019-02-13,ELABE,« Gilets jaunes » : la lassitude commence à se faire sentir dans l’opinion,https://elabe.fr/gilets-jaunes-13fevrier/
2019-02-13,IFOP,Les « gilets jaunes » : une forte porosité à la rhétorique complotiste,https://www.ifop.com/article/les-gilets-jaunes-une-forte-porosite-a-la-rhetorique-complotiste
2019-02-13,HARRIS INTERACTIVE,Les rendez-vous amoureux (ou « dates ») des Français, https://harris-interactive.fr/opinion_polls/les-rendez-vous-amoureux-ou-dates-des-francais/
2019-02-12,ODOXA,"Face aux dépenses contraintes, les Français n’hésitent plus à faire jouer la concurrence",https://www.odoxa.fr/sondage/face-aux-depenses-contraintes-francais-nhesitent-plus-a-faire-jouer-concurrence/
2019-02-12,BVA,Baromètre de la consommation d’eau des Français – Halte aux fake news,https://www.bva-xsight.com/sondages/halte-aux-fake-news/
2019-02-11,CSA,"Les français plébiscitent les artisans, restaurateurs et commerçants de proximité",https://csa.eu/news/les-francais-plebiscitent-les-artisans-restaurateurs-et-commercants-de-proximite/
2019-02-11,IFOP,Les Français et la perspective d’un référendum,https://www.ifop.com/article/les-francais-et-la-perspective-dun-referendum
2019-02-11,BVA,Les Français répondent aux questions du Grand Débat,https://www.bva-xsight.com/sondages/lesfrancaisrepondentauxquestionsdugranddebat/
2019-02-11,IFOP,Le regard des Français sur les Gilets Jaunes,https://www.ifop.com/article/le-regard-des-francais-sur-les-gilets-jaunes
2019-02-09,ODOXA,"Sport féminin : plus que « toujours », les Français en réclament davantage !",https://www.odoxa.fr/sondage/sport-feminin-plus-toujours-francais-reclament-davantage/
2019-02-08,BVA,LES PRÉOCCUPATIONS DES MOINS DE 35 ANS EN MATIÈRE D'EMPLOI,https://www.bva-xsight.com/sondages/preoccupations-de-35-ans-matiere-demploi-2/
2019-02-08,IFOP,Le regard des Français sur le grand débat national – Balises d’opinion #56,https://www.ifop.com/article/le-regard-des-francais-sur-le-grand-debat-national-balises-dopinion-56
2019-02-08,BVA,L'ENGAGEMENT DES MOINS DE 35 ANS EN MATIÈRE D'EMPLOI,https://www.bva-xsight.com/sondages/lengagement-de-35-ans-matiere-demploi/
2019-02-08,IFOP,"SENIORS : « Marché et habitat inclusif, quelle offre de services ? »",https://www.ifop.com/article/seniors-marche-et-habitat-inclusif-quelle-offre-de-services
2019-02-07,BVA,Les Français et le prélèvement à la source - Sondage BVA - La Tribune,https://www.bva-xsight.com/sondages/les-francais-et-le-prelevement-a-la-source-sondage-bva-la-tribune/
2019-02-07,ODOXA,Suite du mouvement des gilets jaunes : Prime Macron et RIC,https://www.odoxa.fr/sondage/suite-mouvement-gilets-jaunes-prime-macron-ric/
2019-02-07,IFOP,Les Français et la sécurité sur Internet : sortez couverts !,https://www.ifop.com/article/les-francais-et-la-securite-sur-internet-sortez-couverts
2019-02-07,ELABE,Baromètre politique (fév. 2019) : la cote de confiance d’Emmanuel Macron poursuit sa remontée,https://elabe.fr/barometre-fevrier2019/
2019-02-07,ELABE,Atterrissage réussi pour le prélèvement à la source,https://elabe.fr/prelevement-source-vague3/
2019-02-07,ODOXA,Les Français sont favorables à un référendum adossé aux européennes,https://www.odoxa.fr/sondage/francais-favorables-a-referendum-adosse-aux-europeennes-voudraient-quil-porte-pouvoir-dachat/
2019-02-06,IFOP,Le tableau de bord politique – Février 2019,https://www.ifop.com/article/le-tableau-de-bord-politique-fevrier-2019
2019-02-06,IFOP,Les Français et le référendum d’initiative citoyenne,https://www.ifop.com/article/les-francais-et-le-referendum-dinitiative-citoyenne
2019-02-06,IFOP,Enquête sur le complotisme – Vague 2,https://www.ifop.com/article/enquete-sur-le-complotisme-vague-2
2019-02-06,ELABE,L’image de Marine Le Pen s’améliore légèrement,https://elabe.fr/marine-le-pen-rassemblement-national/
2019-02-05,HARRIS INTERACTIVE,Les Français et la cuisine asiatique, https://harris-interactive.fr/opinion_polls/les-francais-et-la-cuisine-asiatique/
2019-02-04,CSA,Les perspectives d’achats sur Internet en 2019,https://csa.eu/news/les-perspectives-dachats-sur-internet-en-2019/
2019-02-04,IFOP,Le regard des Français sur les « gilets jaunes »,https://www.ifop.com/article/le-regard-des-francais-sur-le-mouvement-des-gilets-jaunes-balises-dopinion-55
2019-02-02,ODOXA,Un seul être vous manque et tout est dépeuplé … La blessure de Neymar est une CATASTROPHE pour le PSG,https://www.odoxa.fr/sondage/seul-etre-manque-depeuple-blessure-de-neymar-ca-strophe-psg/
2019-02-02,BVA,LES FRANÇAIS ET LA HAUSSE DU PRIX DES PÉAGES,https://www.bva-xsight.com/sondages/lesfrancaisetlahausseduprixdespeages/
2019-02-01,HARRIS INTERACTIVE,Le regard des Français sur Brigitte Macron, https://harris-interactive.fr/opinion_polls/le-regard-des-francais-sur-brigitte-macron/
2019-02-01,IFOP,Le regard des Français sur l’utilisation du flashball,https://www.ifop.com/article/le-regard-des-francais-sur-lutilisation-du-flashball
2019-02-01,OPINION WAY,Les salariés et la dématérialisation des procédures administratives RH - Février 2019,https://www.opinion-way.com/fr/publications/les-salaries-et-la-dematerialisation-des-procedures-administratives-rh-2019-14640/
2019-02-01,OPINION WAY,La Grande Consultation des Entrepreneurs – Vague 36 - Février 2019,https://www.opinion-way.com/fr/publications/la-grande-consultation-des-entrepreneurs-vague-36-2019-14632/
2019-02-01,OPINION WAY,La Grande Consultation des Entrepreneurs – Vague 37 - Février 2019,https://www.opinion-way.com/fr/publications/la-grande-consultation-des-entrepreneurs-vague-37-2019-14660/
2019-02-01,OPINION WAY,Résultats EuroTrack Vague 2 - Février 2019,https://www.opinion-way.com/fr/publications/resultats-eurotrack-vague-2-2019-14662/
2019-02-01,OPINION WAY,La volaille française rassure les Français - Février 2019,https://www.opinion-way.com/fr/publications/la-volaille-francaise-rassure-les-francais-2019-14658/
2019-02-01,OPINION WAY,Observatoire de la performance des PME-ETI - Février 2019,https://www.opinion-way.com/fr/publications/observatoire-de-la-performance-des-pme-eti-24-2019-14644/
2019-02-01,OPINION WAY,Les TPE PME et la gestion des démarches administratives et juridiques - Février 2019,https://www.opinion-way.com/fr/publications/les-tpe-pme-et-la-gestion-des-demarches-administratives-et-juridiques-2019-14646/
2019-02-01,OPINION WAY,Les dirigeants d’entreprise et l’UE - Février 2019,https://www.opinion-way.com/fr/publications/les-dirigeants-dentreprise-et-lue-2019-14642/
2019-02-01,ELABE,"Employabilité : Faire cause commune, Français et chefs d’entreprise face aux mutations du travail",https://elabe.fr/employabilite-cause-commune/
2019-02-01,OPINION WAY,Baromètre de l’entrepreneuriat social - Février 2019,https://www.opinion-way.com/fr/publications/barometre-de-lentrepreneuriat-social-2019-14648/
2019-02-01,OPINION WAY,Les Français et la propriété immobilière - Février 2019,https://www.opinion-way.com/fr/publications/les-francais-et-la-propriete-immobiliere-2019-14650/
2019-02-01,OPINION WAY,Baromètre de l’entrepreneuriat 2019 - Février 2019,https://www.opinion-way.com/fr/publications/barometre-de-lentrepreneuriat-2019-2019-14656/
2019-02-01,OPINION WAY,Ecoscope - Février 2019,https://www.opinion-way.com/fr/publications/ecoscope-7-2019-14654/
2019-02-01,OPINION WAY,Le baromètre LCI de l’action politique - Février 2019,https://www.opinion-way.com/fr/publications/le-barometre-lci-de-laction-politique-3-2019-14652/
2019-01-31,ODOXA,Les Français disent STOP aux fake news,https://www.odoxa.fr/sondage/francais-disent-stop-aux-fake-news/
2019-01-31,ODOXA,Homéopathie & médecines alternatives et complémentaires : les patients et les médecins sont à front renversé,https://www.odoxa.fr/sondage/homeopathie-autres-medecines-alternatives-complementaires-patients-medecins-a-front-renverse/
2019-01-31,IFOP,Le regard des Français sur Emmanuel Macron – Balises d’opinion #55,https://www.ifop.com/article/le-regard-des-francais-sur-emmanuel-macron-balises-dopinion-55
2019-01-30,ELABE,Emmanuel Macron : un Président jugé autoritaire et arrogant mais aussi dynamique et courageux,https://elabe.fr/image-emmanuel-macron/
2019-01-30,HARRIS INTERACTIVE,Les Français et leur image du rugby, https://harris-interactive.fr/opinion_polls/les-francais-et-leur-image-du-rugby/
2019-01-30,IFOP,L’état d’esprit des Maires à 18 mois des prochaines élections municipales,https://www.ifop.com/article/letat-desprit-des-maires-a-18-mois-des-prochaines-elections-municipales
2019-01-30,ODOXA,La voiture électrique : un potentiel d’accueil déjà très important en France mais qui pourrait être encore largement accru,https://www.odoxa.fr/sondage/voiture-electrique-potentiel-daccueil-deja-tres-important-france-pourrait-etre-largement-accru/
2019-01-29,HARRIS INTERACTIVE,Les femmes et la tech – Thème 3 de l’Observatoire de l’égalité Femmes-Hommes, https://harris-interactive.fr/opinion_polls/les-femmes-dans-la-tech-theme-3-de-lobservatoire-de-legalite-femmes-hommes/
2019-01-28,IFOP,Le regard des Français sur l’évolution d’Emmanuel Macron depuis le début du mouvement des Gilets jaunes,https://www.ifop.com/article/le-regard-des-francais-sur-levolution-demmanuel-macron-depuis-le-debut-du-mouvement-des-gilets-jaunes
2019-01-27,ODOXA,Le XV de France retrouve des couleurs et donne à nouveau espoir aux Français,https://www.odoxa.fr/sondage/xv-de-france-retrouve-couleurs-donne-a-nouveau-espoir-aux-francais/
2019-01-27,ODOXA,"Réfection de la Gare du Nord : un projet salutaire pour la gare, le quartier et ses habitants",https://www.odoxa.fr/sondage/refection-de-gare-nord-projet-salutaire-gare-quartier-habitants/
2019-01-25,IFOP,Le quinquennat de François Hollande et l’opinion : la fin d’un cycle,https://www.ifop.com/article/le-quinquennat-de-francois-hollande-et-lopinion-la-fin-dun-cycle
2019-01-25,ODOXA,Amélioration de la popularité de l’exécutif sur fond de perte de soutien au mouvement des gilets jaunes,https://www.odoxa.fr/sondage/amelioration-de-popularite-de-lexecutif-fond-de-perte-de-soutien-mouvement-gilets-jaunes/
2019-01-25,BVA,Observatoire de la politique nationale : Janvier 2019,https://www.bva-xsight.com/sondages/observatoire-de-politique-nationale-janvier-2019-2/
2019-01-24,IFOP,Le regard des Français sur le mouvement des « gilets jaunes » – Balises d’opinion #54,https://www.ifop.com/article/le-regard-des-francais-sur-le-mouvement-des-gilets-jaunes-balises-dopinion-54
2019-01-24,HARRIS INTERACTIVE,Les Français et la téléconsultation, https://harris-interactive.fr/opinion_polls/les-francais-et-la-teleconsultation/
2019-01-23,ELABE,"Européennes : LREM/MoDem à 23,5% (+4 depuis novembre), devant le RN (20,5%)",https://elabe.fr/elections-europeennes-janvier2019/
2019-01-23,HARRIS INTERACTIVE,Les jeunes et le marché du travail – Observatoire ENEDIS, https://harris-interactive.fr/opinion_polls/les-jeunes-et-le-marche-du-travail-observatoire-enedis/
2019-01-23,CSA,Nos meilleurs vœux pour 2019 !,https://csa.eu/news/nos-meilleurs-voeux-pour-2019/
